qid;question;keyPhrases;obj;txt;col;cnt;oth,,,,,
138536013;What brand is the toaster?;['brand', 'toaster'];1;1;1;0;0,,,,
138585041;Was an agreement met?;['agreement'];1;0;0;0;0,,,,,
138830003;Why is a person behind the server?;['person', 'server'];1;0;1;0;0,,,,
138956002;How many umbrellas are visible?;['umbrellas'];1;0;0;1;0,,,,,
139144000;Is this animal as tall as the trees in front of it?;['animal', 'trees'];1;0;0;0;0,,,,
139198001;How many spokes on the ferris wheel?;['spokes', 'ferris wheel'];1;0;0;1;0,,,,
139309002;Is the person falling?;['person'];1;0;0;0;0,,,,,
139333002;What kind of flower is the red one?;['kind of flower'];1;0;1;0;0,,,,,
13938000;How many trees are there?;['trees'];1;0;0;1;0,,,,,
13938008;How many trees are in the field?;['trees', 'field'];1;0;0;1;0,,,,
139416002;What are the owners trying to do with the object under the cat?;['object', 'owners', 'cat'];1;0;0;0;0,,,
139586000;Is winter wind often trapped between buildings this large?;['buildings', 'winter wind'];1;0;0;0;1,,,,
139625000;Who is lying on the floor?;['floor'];1;0;1;0;0,,,,,
13979000;What are the people in the background doing?;['people', 'background'];1;0;1;0;0,,,,
139889000;Are the giraffes in their natural habitat?;['giraffes', 'natural habitat'];1;0;0;0;0,,,,
139907003;What sport is he virtually playing?;['sport'];1;0;0;0;0,,,,,
140008000;Is this a car mirror?;['car mirror'];1;0;0;0;0,,,,,
140092020;What is sitting on the bed?;['bed'];1;0;0;0;0,,,,,
1401002;Is this a modern appliance?;['modern appliance'];1;1;0;0;0,,,,,
140114004;Was this food served in a fine dining establishment?;['food', 'fine dining establishment'];1;0;1;0;0,,,,
140340000;How many windows are in the ceiling?;['windows', 'ceiling'];1;0;0;1;0,,,,
140432008;Are the planes being fueled?;['planes'];1;0;0;0;0,,,,,
140613000;What does the sign say?;['sign'];1;1;0;0;0,,,,,
140730000;What is the size of the ladder?;['size', 'ladder'];1;1;0;1;0,,,,
140733001;What color are the planes?;['color', 'planes'];1;0;1;0;0,,,,
140758004;Is there still time on both the meters?;['time', 'meters'];1;0;0;0;0,,,,
140865002;Is the man happy?;['man happy'];1;0;0;0;0,,,,,
141013000;How many flags are visible?;['flags'];1;0;0;1;0,,,,,
141038021;How many propellers are there?;['propellers'];1;0;0;1;0,,,,,
141065002;How many lights are in this bathroom?;['lights', 'bathroom'];1;0;0;1;0,,,,
141283001;Did the man hit the ball?;['man', 'ball'];1;0;0;0;0,,,,
141414011;How many brown spot are on the giraffe?;['brown spot', 'giraffe'];1;0;1;1;0,,,,
141510029;Is this a place of business?;['place of business'];1;1;0;0;0,,,,,
141682000;Where is the walker?;['walker'];1;0;0;0;0,,,,,
141682010;What are the people wearing?;['people'];1;0;1;0;0,,,,,
141862031;What room is the man standing in?;['room', 'man'];1;0;0;0;0,,,,
141927000;Was this photo taken in the morning, at noon or at dusk?;['morning', 'noon', 'dusk', 'photo'];1;1;0;0;0,
141927010;Which airline does the plane belong to?;['airline', 'plane'];1;1;0;0;0,,,,
142130001;Where are the stuffed animals?;['stuffed animals'];1;0;0;0;0,,,,,
142201005;There are four?;[];1;0;0;1;0,,,,,
142262002;How many people are in the picture?;['people', 'picture'];1;0;0;1;0,,,,
142481003;What color are the scissors?;['color', 'scissors'];1;0;1;0;0,,,,
14252006;Is this a vintage photo?;['vintage photo'];1;0;0;0;0,,,,,
142561013;Is the cutoff word probably one used to describe a type of Eastern European women?;['type of Eastern European women', 'cutoff word'];1;0;1;0;0,,,,
14261008;How many teeth are showing?;['teeth'];1;0;0;1;0,,,,,
142735003;What color is the largest kite?;['color', 'largest kite'];1;0;1;0;0,,,,
142741001;What is cast?;[];1;0;0;0;0,,,,,
142746003;What are the shower walls made of?;['shower walls'];1;0;0;0;0,,,,,
142746005;Where are a lot of lotion products stored?;['lot of lotion products'];1;0;0;0;0,,,,,
143110010;Has someone been cleaning this bathroom?;['bathroom'];1;0;0;0;1,,,,,
143140003;What sport is the man practicing?;['sport', 'man'];1;0;1;0;0,,,,
143425011;Is a motorist supposed to stop at the red sign?;['red sign', 'motorist'];1;1;0;0;0,,,,
14367004;Is he skating at home?;['home'];1;0;1;0;0,,,,,
143758000;How many different directions to the electrical lines go?;['different directions', 'electrical lines'];1;0;0;1;0,,,,
144033003;What color is it?;['color'];1;0;1;0;0,,,,,
144337009;How many people are there?;['people'];1;0;0;1;0,,,,,
144372003;Who is looking at the camera?;['camera'];1;0;1;0;0,,,,,
144502011;Is this man angry?;['man angry'];1;0;0;0;0,,,,,
144522003;Who does this wheel belong to?;['wheel'];1;0;1;0;0,,,,,
144590000;How many people are wearing green?;['people', 'green'];1;0;1;1;0,,,,
144608002;Is she tired?;[];1;0;0;0;0,,,,,
14477009;How many people are visible above street-level?;['people', 'street-level'];1;0;0;1;0,,,,
144814001;How old is that truck?;['truck'];1;1;0;0;0,,,,,
145217000;What color shorts is the man wearing?;['color shorts', 'man'];1;0;1;0;0,,,,
145264001;Where are the rainbow colors?;['rainbow colors'];1;0;1;0;0,,,,,
145288001;What animal is walking in a herd?;['animal', 'herd'];1;0;0;0;0,,,,
145411008;Are bikes ok?;[];1;1;1;0;0,,,,,
145497001;Has the boy hit the ball?;['boy', 'ball'];1;0;0;0;0,,,,
1455006;Which donut would you prefer?;['donut'];1;0;0;0;0,,,,,
145502020;What sport is this?;['sport'];1;0;1;0;0,,,,,
145551002;Is this commercial flight?;['commercial flight'];1;0;0;0;0,,,,,
145570000;Where is the truck parked?;['truck parked'];1;0;1;0;0,,,,,
145638008;Is the person wearing a wedding band?;['person', 'wedding band'];1;0;1;0;0,,,,
145825000;Are the giraffes at the zoo?;['giraffes', 'zoo'];1;0;0;0;1,,,,
145845003;Do you need a fork and a knife to eat a salad?;['knife', 'fork', 'salad'];1;0;0;0;0,,,
145856004;How many bushels of bananas are visible?;['bushels of bananas'];1;0;0;1;0,,,,,
145911006;How many people are seated?;['people'];1;0;0;1;0,,,,,
146076002;What is the man doing?;['man'];1;0;0;0;0,,,,,
146091009;How many sides are on the Stop Sign?;['sides', 'Stop Sign'];1;0;0;1;0,,,,
146563002;How many stickers on the sign?;['stickers', 'sign'];1;1;0;1;0,,,,
146656002;What is blowing out of this van?;['van'];1;0;0;0;0,,,,,
146751004;Where are the planes?;['planes'];1;0;0;0;0,,,,,
146751013;Is the truck traveling on a mountain road?;['truck traveling', 'mountain road'];1;0;1;0;0,,,,
146881000;Is this bus too wide for the white lines in the road?;['white lines', 'bus', 'road'];1;0;1;0;0,,,
14691002;What is on the wall?;['wall'];1;0;0;0;0,,,,,
147060004;Does the man look like he's doing something interesting?;['man'];1;0;1;0;0,,,,,
14707002;How much fuel can this plane hold?;['fuel', 'plane hold'];1;0;0;1;1,,,,
147270002;What color are these shoes?;['color', 'shoes'];1;0;1;0;0,,,,
147283003;What are in the air?;['air'];1;0;0;0;0,,,,,
147366000;What are the fruits behind the pineapples called?;['fruits', 'pineapples'];1;0;0;0;0,,,,
14769002;How many real humans?;['real humans'];1;0;0;1;0,,,,,
147743000;How many dishes are white?;['dishes'];1;0;0;1;0,,,,,
147779001;What is the saviet for?;['saviet'];1;0;0;0;0,,,,,
147843000;Is the sky clear?;['sky clear'];1;0;1;0;0,,,,,
147930012;Is this in africa?;['africa'];1;0;0;0;0,,,,,
148144017;Is this photo taken during the day?;['photo', 'day'];1;0;1;0;0,,,,
148246002;What does the clock say?;['clock'];1;1;0;1;0,,,,,
148343002;Is there ketchup on the hot dog?;['ketchup', 'hot dog'];1;0;0;0;0,,,,
148343008;What is in the photo?;['photo'];1;0;0;0;0,,,,,
14844001;Is he doing a trick?;['trick'];1;0;0;0;0,,,,,
148506001;What color feathers are on her dress?;['color feathers', 'dress'];1;0;1;0;0,,,,
148635001;Is there more than one suitcase?;['suitcase'];1;0;0;1;0,,,,,
14873002;Are there shadows in the picture?;['shadows', 'picture'];1;0;0;0;0,,,,
148747000;Is the skier flying?;['skier'];1;0;0;0;0,,,,,
148808000;Why does the giraffe have lumps on its head?;['giraffe', 'lumps', 'head'];1;0;0;0;0,,,
149053001;How many people are in the plane?;['people', 'plane'];1;0;0;1;0,,,,
149221000;Are both bottles open?;[];1;0;0;0;0,,,,,
149305002;What is the person holding?;['person'];1;0;0;0;0,,,,,
149424003;What does the red sign say?;['red sign'];1;1;1;0;0,,,,,
"149686004;What is the skier's number?;[""skier's number""];1;1;1;1;0",,,,,
149738002;What is the address of the building?;['address', 'building'];1;1;0;0;0,,,,
149834002;What kind of aircraft is this?;['kind of aircraft'];1;0;1;0;0,,,,,
149835009;Does the animal have growths on this forehead?;['animal', 'growths', 'forehead'];1;0;1;0;0,,,
15008000;What is the dog wearing on it's head?;['dog', 'head'];1;0;1;0;0,,,,
150148016;Is this stunt risky?;['stunt risky'];1;0;0;0;0,,,,,
150148020;What is this guy doing?;['guy'];1;0;1;0;0,,,,,
150184005;How many people are wearing ties?;['people', 'ties'];1;0;0;1;0,,,,
150211000;What room is this?;['room'];1;0;0;0;0,,,,,
150435044;How many people are wearing glasses?;['people', 'glasses'];1;0;0;1;0,,,,
150435153;What game are the men playing?;['game', 'men'];1;0;1;0;0,,,,
150440004;Are all of the units painted white?;['units'];1;0;1;0;0,,,,,
150691003;What animal is reflected in the microwave door?;['animal', 'microwave door'];1;0;1;0;0,,,,
15073002;What time is it?;['time'];1;1;0;0;0,,,,,
15109003;Is this bike safe from being stolen?;['bike safe'];1;0;0;0;0,,,,,
151156005;How many square windows on is there?;['square windows'];1;0;0;1;0,,,,,
151307025;What time is it?;['time'];1;1;0;1;0,,,,,
151403001;How many keys on the piano?;['keys', 'piano'];1;0;0;1;0,,,,
15156000;Is there a coffee maker in the pic?;['coffee maker', 'pic'];1;0;0;0;0,,,,
151564002;What is the room floor surface made of?;['room floor surface'];1;0;1;0;0,,,,,
151646001;Are these wild animals?;['wild animals'];1;0;0;0;0,,,,,
151658001;Is it a good time for surfing?;['good time', 'surfing'];1;0;1;0;0,,,,
151658003;Is this man going to surf in the dark?;['man', 'dark'];1;0;1;0;0,,,,
151671000;What is behind the woman?;['woman'];1;0;0;0;0,,,,,
15175005;Is that a high wave?;['high wave'];1;0;1;0;0,,,,,
151892008;How are these vegetables being cooked?;['vegetables'];1;0;1;0;0,,,,,
152060001;Is he using paper plates?;['paper plates'];1;0;0;0;0,,,,,
152108003;Can you see the zebras butt?;['zebras butt'];1;0;0;0;0,,,,,
152294004;Who is in the back?;[];1;0;0;0;0,,,,,
152501020;Is the man quiet?;['man quiet'];1;0;0;0;0,,,,,
152742006;What is the cat laying on?;['cat'];1;0;1;0;0,,,,,
152857001;What type of body of water are the elephants getting out of?;['water', 'type of body', 'elephants'];1;0;1;0;0,,,
153042003;How many people are in this photo?;['people', 'photo'];1;0;0;1;0,,,,
153397000;Is the man falling?;['man'];1;0;0;0;0,,,,,
153421001;How many people are in this vehicle?;['people', 'vehicle'];1;0;0;1;0,,,,
153667007;What is on the ground?;['ground'];1;0;0;0;0,,,,,
153754002;Could you read right now without artificial light?;['artificial light'];1;0;1;0;0,,,,,
153879001;What is that cat laying on?;['cat'];1;0;1;0;0,,,,,
153879002;What color is the carpet?;['color', 'carpet'];1;0;1;0;0,,,,
153998002;How many different colors are in this picture?;['different colors', 'picture'];0;0;1;1;0,,,,
154008;Are all zebras facing the same way?;['zebras', 'way'];1;0;0;0;0,,,,
154259000;Who took the picture?;['picture'];1;0;1;0;0,,,,,
154343002;Is the Big Apple?;['Big Apple'];1;0;0;0;0,,,,,
154354003;Is he out of bounds?;['bounds'];1;0;0;0;0,,,,,
154382003;Is the butter out?;['butter'];1;1;0;0;0,,,,,
154790000;Is the light on?;['light'];1;0;1;0;0,,,,,
154869003;Is the chef in the picture?;['chef', 'picture'];1;0;1;0;0,,,,
15496002;Do you think these two are a couple?;['couple'];1;0;0;1;0,,,,,
155138003;Could these kits be for sale?;['kits', 'sale'];1;0;0;0;0,,,,
155262003;What color is the house in the background?;['color', 'house', 'background'];1;0;1;0;0,,,
155268042;What color is her shirt?;['color', 'shirt'];1;0;1;0;0,,,,
155373004;What color is the water?;['color', 'water'];1;0;1;0;0,,,,
155461001;What are the many objects in the air?;['objects', 'air'];1;1;0;0;0,,,,
155575003;How many apples are there?;['apples'];1;0;0;1;0,,,,,
155588000;Are there any children in the picture?;['children', 'picture'];1;0;0;0;0,,,,
15595002;Where is a log?;['log'];1;0;0;0;0,,,,,
155993006;How are the walls painted?;['walls'];1;0;1;0;0,,,,,
156135002;Is it dark out?;[];1;0;1;0;0,,,,,
156175000;Is this an old painting?;['old painting'];1;0;0;0;0,,,,,
156259001;Is there a video camera in the picture?;['video camera', 'picture'];1;0;0;0;0,,,,
156700003;Are most people laying?;['people'];1;0;0;1;0,,,,,
156700043;Is this a suburban area?;['suburban area'];1;0;0;0;0,,,,,
156859030;What topping is on the pizza?;['topping', 'pizza'];1;0;1;0;0,,,,
156895001;How many engines can be seen at this angle?;['engines', 'angle'];1;0;0;1;0,,,,
157032002;Is there something dead on the back of the bench?;['bench'];1;0;0;0;0,,,,,
157045018;Is there carpeting in this bathroom?;['bathroom'];1;0;1;0;0,,,,,
157105001;Could this be a scene for a wedding reception?;['scene', 'wedding reception'];1;0;1;0;0,,,,
157158001;Is the soup or sandwich more appetizing?;['soup', 'appetizing'];1;0;1;0;0,,,,
157181000;Are there any reflections visible?;['reflections visible'];1;0;0;0;0,,,,,
157194002;Are both people laughing?;['people'];1;0;0;0;0,,,,,
157205007;What number is the hour hand on?;['number', 'hour hand'];1;0;0;0;0,,,,
157295000;What animal is driving the truck?;['animal', 'truck'];1;0;0;0;0,,,,
"157424000;What is hanging from the man's hat?;[""man's hat""];1;0;1;0;0",,,,,
157434001;Do you see a shadow?;['shadow'];1;0;0;0;0,,,,,
157486002;Could a fireman get water from the bush in the photo to put out a large fire?;['photo', 'water', 'bush', 'fireman'];1;0;0;0;0,,
157610012;Why is the bench red?;['bench red'];1;0;1;0;0,,,,,
157825000;What is the image made out of?;['image'];1;0;1;0;0,,,,,
157940002;Could it be close to quitting time?;['quitting time'];1;0;1;0;0,,,,,
158020001;Is the person next to the lady holding food for the elephant?;['lady', 'food', 'person', 'elephant'];1;0;0;0;0,,
158055006;Are any of these people married?;['people'];1;0;0;0;0,,,,,
158334007;Are the columns in the picture from ruins or modern decorations?;['ruins', 'picture', 'modern decorations', 'columns'];1;0;0;0;0,,
158378001;How many squares are on the carpet?;['squares', 'carpet'];1;0;0;1;0,,,,
158451004;Is there an audience?;['audience'];1;0;0;0;0,,,,,
158486003;What is the plane on?;['plane'];1;0;0;0;0,,,,,
158614000;Is this an old street sign?;['old street sign'];1;1;0;0;0,,,,,
158686006;Where is this?;[];1;0;0;0;0,,,,,
159199001;How many books are on the nightstand?;['books', 'nightstand'];1;0;0;1;0,,,,
15930000;Can you read these books on Kindle?;['books', 'Kindle'];1;0;1;0;0,,,,
159324000;Does the man need an umbrella?;['man', 'umbrella'];1;0;0;0;0,,,,
159375001;Could this be powder skiing?;['skiing'];1;0;1;0;0,,,,,
"159542003;Are the giraffe's males or female?;[""giraffe's males""", 'female'];1;0;1;0;0,,,,
159577000;What is the woman having done to her?;['woman'];1;0;0;0;0,,,,,
15963008;How many tires can you see?;['tires'];1;0;0;1;0,,,,,
159723004;What color eyes does the smaller girl have?;['color eyes', 'smaller girl'];1;0;1;0;0,,,,
159763002;What is the job of the man in the back?;['job', 'man'];1;1;0;0;0,,,,
159768003;How many wine glasses are on the table?;['wine glasses', 'table'];1;0;0;1;0,,,,
159768008;What is the woman eating?;['woman'];1;0;1;0;0,,,,,
159962004;What brand is this truck?;['brand', 'truck'];1;1;0;0;0,,,,
160200001;What is the weather like?;['weather'];1;0;1;0;0,,,,,
160259000;What room is this?;['room'];1;0;0;0;0,,,,,
16038002;Can you read what the bus sign says?;['bus sign'];1;1;0;0;0,,,,,
160452001;How many train cars are shown?;['train cars'];1;0;0;1;0,,,,,
16063007;How many people are on the bike?;['people', 'bike'];1;0;0;1;0,,,,
160822002;How high up is the airplane?;['airplane'];1;0;0;0;0,,,,,
161190039;Is the man sitting by a window?;['man', 'window'];1;0;0;0;0,,,,
161190051;What numbers are lite up under the computer?;['numbers', 'computer'];1;1;0;1;0,,,,
161277002;Has this area been illegally tagged with graffiti?;['area', 'graffiti'];1;1;0;0;0,,,,
161337006;Is this umbrella not a bit too big for this child?;['umbrella', 'child'];1;0;1;0;0,,,,
16142002;Was this picture made on a sunny day?;['picture', 'sunny day'];1;0;1;0;0,,,,
16142003;Was this taken in the 60's?;[];1;0;1;0;0,,,,,
161546002;What is the boy wearing around his neck?;['boy', 'neck'];1;0;1;0;0,,,,
161617000;What color is the dog?;['color', 'dog'];1;0;1;0;0,,,,
161654026;Is the plane a jet plane?;['jet plane'];1;0;0;0;0,,,,,
161673001;Did the tennis player hit the ball to hard?;['tennis player', 'ball'];1;0;1;0;0,,,,
161686000;Is there anything that is circular in the scene?;['scene'];1;0;0;0;0,,,,,
161818000;Are they fighting over the frisbee?;['frisbee'];1;0;0;0;0,,,,,
16195002;Is this a gloomy type day?;['gloomy type day'];1;0;1;0;0,,,,,
162032003;What number is on the bike?;['number', 'bike'];1;1;0;0;0,,,,
16209003;What is the color of the stoplight?;['color', 'stoplight'];1;0;1;0;0,,,,
162177002;What number is on the child's back?;['number'," ""child's""];1;0;0;1;0",,,,
162182000;What is the name of the red flower seen in the picture?;['red flower', 'picture'];1;0;1;0;0,,,,
162227004;Could the catcher be left-handed?;['catcher'];1;0;1;0;0,,,,,
