qid,adult,categories,descriptions,tags
VizWiz_train_000000000197.jpg,False,others_,None,'indoor'  'food'  'sitting'  'red'  'microwave'  'table'  'counter'  'sign'  'white'  'kitchen'  'refrigerator'  'phone'  'blender'  'laying'
VizWiz_train_000000000198.jpg,False,others_,a close up of a person holding a bottle,'indoor'  'person'  'bottle'  'sitting'  'table'  'hand'  'food'  'small'  'desk'  'front'  'holding'  'wine'  'close'  'phone'  'sandwich'
VizWiz_train_000000000199.jpg,False,others_,a close up of a piece of paper,None
VizWiz_train_000000000201.jpg,False,others_,a close up of electronics,'table'  'electronics'  'sitting'  'wooden'  'black'  'cellphone'  'holding'  'laying'  'player'  'phone'
VizWiz_train_000000000202.jpg,False,abstract_,a screen shot of a computer,'electronics'  'monitor'  'computer'  'laptop'  'sitting'  'table'  'screen'  'keyboard'  'phone'
VizWiz_train_000000000204.jpg,False,others_,a close up of a sign,'sign'  'red'  'black'  'front'  'food'  'close'  'sitting'  'table'  'restaurant'  'holding'  'man'  'plate'  'white'  'room'
VizWiz_train_000000000205.jpg,False,abstract_,a close up of a street,'outdoor'  'standing'  'field'  'man'  'white'  'riding'  'street'  'young'  'black'  'boy'  'woman'  'old'  'people'  'walking'  'flying'  'board'  'group'  'dirt'  'horse'  'air'  'beach'
VizWiz_train_000000000209.jpg,False,building_brickwall,a black and yellow bag,'sitting'  'small'  'yellow'  'court'  'white'  'man'  'black'  'walking'  'holding'  'ball'  'young'  'standing'  'dog'  'red'  'swinging'  'player'  'woman'  'towel'  'playing'  'laying'  'street'  'riding'  'bag'  'field'  'room'  'hydrant'  'air'  'game'  'parked'
VizWiz_train_000000000210.jpg,False,others_,a person holding a bottle of water on a table,'person'  'bottle'  'table'  'indoor'  'water'  'food'  'sitting'  'man'  'small'  'holding'  'computer'  'desk'  'blue'  'laptop'  'sandwich'  'woman'  'standing'  'people'  'cutting'  'pizza'  'bed'  'laying'  'phone'  'playing'
VizWiz_train_000000000213.jpg,False,abstract_,a red book on a table,'indoor'  'sitting'  'table'  'red'  'laying'  'book'  'small'  'orange'  'food'  'bed'  'plate'  'pink'  'phone'  'bag'
VizWiz_train_000000000216.jpg,False,others_,a close up of a red and white shirt,'indoor'  'red'  'sitting'  'table'  'close'  'bed'  'room'  'large'  'holding'  'man'  'shirt'  'cat'  'standing'  'white'  'laying'
VizWiz_train_000000000218.jpg,False,abstract_nonphoto,a close up of a person,'person'  'table'  'striped'  'small'  'sitting'  'black'  'man'  'holding'  'zebra'  'phone'  'woman'  'young'  'white'  'blue'
VizWiz_train_000000000221.jpg,False,others_,a close up of a bottle,'bottle'  'table'  'food'  'sitting'  'small'  'wooden'  'orange'  'laying'  'phone'  'red'  'white'
VizWiz_train_000000000222.jpg,False,others_,a computer mouse and keyboard,'indoor'  'keyboard'  'computer'  'table'  'mouse'  'sitting'  'desk'  'game'  'black'  'remote'  'laying'  'video'
VizWiz_train_000000000223.jpg,False,others_,a close up of a book,'sitting'  'book'  'food'  'table'  'control'  'laying'  'bottle'  'remote'
VizWiz_train_000000000225.jpg,False,others_,a close up of a bottle,'bottle'  'thing'  'sitting'  'black'  'food'  'mug'  'table'  'wine'  'red'  'clock'
VizWiz_train_000000000226.jpg,False,abstract_,a close up of a machine,'indoor'  'car'  'oven'  'sitting'  'stove'  'machine'  'white'  'room'  'kitchen'  'train'  'display'  'sink'
VizWiz_train_000000000227.jpg,False,abstract_,a close up of a light,'table'  'sitting'  'white'  'light'
VizWiz_train_000000000231.jpg,False,abstract_,a wooden table,'indoor'  'table'  'sitting'  'building'  'small'  'floor'  'green'  'wooden'  'food'  'brown'  'white'  'man'  'bowl'  'computer'  'cake'  'room'  'cat'  'blue'
VizWiz_train_000000000232.jpg,False,others_,a screenshot of a computer,'black'  'computer'  'player'  'airplane'
VizWiz_train_000000000233.jpg,False,abstract_,a screen shot of a computer,'monitor'  'sitting'  'computer'  'front'  'laptop'  'screen'  'black'  'large'  'dark'  'white'  'sign'  'street'  'man'  'holding'  'red'  'traffic'  'room'
VizWiz_train_000000000234.jpg,False,abstract_,a screen shot of a computer,'sitting'  'monitor'  'black'  'table'  'screen'  'player'  'computer'  'white'  'standing'  'large'  'ball'  'light'  'television'  'phone'  'room'  'playing'
VizWiz_train_000000000235.jpg,False,others_,a close up of a sign,'sign'  'bottle'  'phone'  'holding'  'street'
VizWiz_train_000000000236.jpg,False,others_,a close up of a car,'indoor'  'thing'  'car'  'sitting'  'black'  'monitor'  'clock'  'close'  'table'  'microwave'  'oven'  'kitchen'  'silver'  'red'  'blue'  'train'  'meter'  'light'  'laying'  'white'
VizWiz_train_000000000237.jpg,False,others_,a pair of jeans,'indoor'  'table'  'sitting'  'wearing'  'pair'  'pink'  'white'
VizWiz_train_000000000240.jpg,False,abstract_rect,a close up of a white wall,'white'  'sitting'  'small'  'sink'  'water'  'kitchen'  'clock'
VizWiz_train_000000000245.jpg,False,drink_,a close up of a bottle,'indoor'  'sitting'  'bottle'  'table'  'cup'  'food'  'open'  'small'  'filled'  'empty'  'counter'  'black'  'half'  'glass'  'close'  'microwave'  'computer'  'kitchen'  'white'  'laying'  'plate'  'cat'  'blender'
VizWiz_train_000000000246.jpg,False,abstract_,a hand holding an apple,'person'  'indoor'  'apple'  'holding'  'fruit'  'hand'  'green'  'man'  'front'  'mirror'  'woman'  'face'  'head'  'young'  'teeth'  'remote'  'video'  'cat'  'brushing'
VizWiz_train_000000000247.jpg,False,abstract_shape,a cellphone sitting on a table,'indoor'  'sitting'  'cellphone'  'phone'  'table'  'small'  'old'  'counter'  'device'  'wooden'  'microwave'  'laying'  'green'  'suitcase'  'silver'  'computer'  'oven'
VizWiz_train_000000000248.jpg,False,drink_,a cup of coffee,'cup'  'table'  'indoor'  'sitting'  'coffee'  'food'  'wooden'  'keyboard'  'banana'  'desk'  'computer'  'half'  'bowl'  'plate'  'glass'  'laying'  'white'  'soup'
VizWiz_train_000000000250.jpg,False,others_,a close up of a sign,'food'  'table'  'cake'  'sitting'  'donut'  'painted'  'birthday'  'sign'  'plate'  'graffiti'
VizWiz_train_000000000251.jpg,False,others_,a screen shot of a computer,'monitor'  'screen'  'sitting'  'player'  'television'  'blue'  'silver'  'table'  'holding'  'computer'  'phone'  'white'
VizWiz_train_000000000252.jpg,False,dark_fire,a close up of a sign,'sitting'  'table'  'front'  'computer'  'laptop'  'light'  'screen'  'black'  'sign'  'glass'  'keyboard'  'red'  'desk'  'man'  'phone'  'pizza'  'white'  'display'  'holding'  'food'  'room'  'star'  'standing'
VizWiz_train_000000000253.jpg,False,None,a box of food,'food'  'indoor'  'table'  'sitting'  'box'  'filled'  'counter'  'pasta'  'plate'  'board'  'fruit'  'cutting'
VizWiz_train_000000000254.jpg,False,others_,a blender sitting on top of a counter,'indoor'  'sitting'  'table'  'white'  'black'  'counter'  'bowl'  'food'  'room'  'mirror'  'seat'  'blender'  'bottle'  'sink'  'dirty'  'red'
VizWiz_train_000000000255.jpg,False,others_,a person wearing a suit and tie,'clothing'  'sweater'  'man'  'wearing'  'gray'  'shirt'  'standing'  'grey'  'cat'  'red'  'suit'  'white'  'phone'
VizWiz_train_000000000256.jpg,True,abstract_,a hand holding a glass of wine,'person'  'indoor'  'table'  'holding'  'hand'  'food'  'small'  'front'  'man'  'glass'  'sitting'  'glasses'  'plate'  'water'  'phone'  'kitchen'  'red'  'white'  'standing'
VizWiz_train_000000000257.jpg,False,abstract_,a cup of coffee,'indoor'  'green'  'sitting'  'cup'  'coffee'  'table'  'small'  'front'  'computer'  'microwave'  'black'  'white'  'cat'  'desk'  'laptop'  'food'  'keyboard'  'bottle'  'mug'  'sink'  'kitchen'  'blender'
VizWiz_train_000000000258.jpg,False,None,a bottle next to a cup of coffee,'indoor'  'bottle'  'sitting'  'cup'  'table'  'coffee'  'computer'  'laptop'  'food'  'small'  'counter'  'desk'  'keyboard'  'glass'  'white'  'blender'  'cat'  'kitchen'  'blue'
VizWiz_train_000000000259.jpg,False,others_,a man standing in a room,'person'  'indoor'  'man'  'standing'  'holding'  'people'  'table'  'playing'  'preparing'  'young'  'counter'  'room'  'woman'  'video'  'walking'  'game'  'food'  'wii'  'kitchen'  'group'  'board'  'living'  'court'  'luggage'
VizWiz_train_000000000261.jpg,False,abstract_,None,'indoor'  'sitting'  'thing'  'white'  'table'  'wine'  'red'  'plane'  'black'  'plate'
VizWiz_train_000000000262.jpg,False,abstract_,a man wearing a suit and tie,'indoor'  'clothing'  'man'  'sitting'  'shirt'  'suit'  'wearing'  'brown'  'white'  'cat'  'standing'  'holding'  'curtain'  'phone'  'table'  'black'  'young'  'yellow'  'laying'  'room'  'umbrella'
VizWiz_train_000000000263.jpg,False,abstract_,a close up of a glass,'indoor'  'table'  'sitting'  'water'  'glass'  'close'  'white'  'computer'  'large'  'vase'  'red'  'board'
VizWiz_train_000000000265.jpg,False,abstract_texture,a close up of a cat,'cat'  'looking'  'sitting'  'brown'  'close'  'sheep'  'head'  'gray'  'bird'  'grey'  'orange'  'apple'  'table'  'bear'  'holding'  'stuffed'  'standing'  'large'  'sleeping'  'white'  'laying'  'hat'  'room'  'bed'
VizWiz_train_000000000266.jpg,False,abstract_,a blue and white sign,'blue'  'sitting'  'small'  'monitor'  'black'  'table'  'food'  'screen'  'white'  'television'  'room'  'computer'  'sign'
VizWiz_train_000000000268.jpg,False,abstract_,a close up of food,'building'  'food'
VizWiz_train_000000000270.jpg,False,abstract_,a hand holding a glass,'indoor'  'table'  'sitting'  'desk'  'small'  'computer'  'laptop'  'hand'  'holding'  'wooden'  'counter'  'glass'  'man'  'red'  'kitchen'  'food'  'phone'  'white'
VizWiz_train_000000000271.jpg,False,abstract_,a close up of a white wall,'sitting'  'black'  'white'  'cat'  'standing'  'laying'  'green'  'suitcase'  'sleeping'  'room'  'luggage'  'living'  'man'
VizWiz_train_000000000275.jpg,False,others_,screen of a cell phone,'indoor'  'sitting'  'table'  'laptop'  'computer'  'monitor'  'phone'  'white'  'black'  'holding'  'screen'  'desk'  'keyboard'  'red'  'laying'  'man'
VizWiz_train_000000000278.jpg,False,others_,a close up of a hand holding a baby,'indoor'  'small'  'sitting'  'food'  'holding'  'hand'  'little'  'close'  'baby'  'woman'  'pink'  'brush'  'white'  'teeth'
VizWiz_train_000000000279.jpg,False,abstract_,a close up of a bottle,'bottle'  'indoor'  'sitting'  'table'  'food'  'close'  'wooden'  'glass'  'red'  'holding'  'sign'  'phone'  'standing'  'refrigerator'  'mug'
VizWiz_train_000000000280.jpg,False,others_,a tray of food on a table,'indoor'  'table'  'food'  'sitting'  'keyboard'  'cake'  'desk'  'tray'  'computer'  'filled'  'plate'  'laptop'  'hot'  'wooden'  'sandwich'  'kitchen'  'mouse'  'oven'  'laying'  'white'
VizWiz_train_000000000282.jpg,False,others_,a hand holding a cellphone,'person'  'thing'  'object'  'indoor'  'hand'  'cellphone'  'phone'  'holding'  'small'  'clock'  'front'  'woman'  'someone'  'close'  'black'  'glasses'  'man'  'white'  'orange'  'teeth'  'laying'  'brushing'  'playing'  'palm'
VizWiz_train_000000000283.jpg,False,others_,a can of soda,'indoor'  'bottle'  'table'  'cup'  'sitting'  'food'  'can'  'coffee'  'small'  'wooden'  'baby'  'cake'  'phone'  'pink'  'laying'
VizWiz_train_000000000285.jpg,False,others_,a close up of a piece of paper,None
VizWiz_train_000000000289.jpg,False,None,a close up of a person,'indoor'  'white'  'black'  'laying'  'sitting'  'girl'  'close'  'phone'  'bed'  'head'  'hat'  'stuffed'  'dog'  'woman'  'cat'
VizWiz_train_000000000290.jpg,False,others_,a close up of a yellow wall,'sitting'  'table'  'monitor'  'green'  'food'  'yellow'  'white'
VizWiz_train_000000000291.jpg,False,abstract_,a close up of a black bag,'indoor'  'sitting'  'green'  'black'  'white'  'small'  'table'  'standing'  'bag'  'cat'  'large'  'man'  'room'  'bed'  'laying'  'holding'  'blue'
VizWiz_train_000000000297.jpg,False,others_,a close up of a book,'indoor'  'sitting'  'black'  'table'  'book'  'laying'  'close'  'cat'  'computer'  'white'  'desk'  'large'  'wooden'  'keyboard'  'brush'  'room'
VizWiz_train_000000000301.jpg,False,others_,a person standing in front of a mirror posing for the camera,'window'  'table'  'sitting'  'plastic'  'holding'  'white'  'woman'  'food'  'man'  'mirror'  'water'  'standing'  'blue'  'teeth'  'plate'
VizWiz_train_000000000302.jpg,False,abstract_,None,'indoor'  'food'  'blue'  'sitting'  'refrigerator'  'table'  'filled'  'kitchen'  'holding'  'young'  'woman'  'standing'  'man'  'water'  'playing'
VizWiz_train_000000000306.jpg,False,others_,a glass of red wine,'indoor'  'table'  'sitting'  'counter'  'kitchen'  'red'  'wooden'  'wine'  'large'  'steel'  'black'  'wrapped'  'dog'  'glass'  'holding'  'stainless'  'man'  'refrigerator'  'display'  'white'  'room'
VizWiz_train_000000000307.jpg,False,None,a cup of coffee on a table,'table'  'indoor'  'cup'  'food'  'plate'  'sitting'  'coffee'  'doughnut'  'donut'  'orange'  'small'  'sandwich'  'glass'  'laying'  'white'
VizWiz_train_000000000308.jpg,False,abstract_,a close up of a plate on a table,'table'  'plate'  'indoor'  'food'  'sitting'  'small'  'white'  'red'  'hot'  'black'  'laying'  'blue'
VizWiz_train_000000000310.jpg,False,others_,a stack of flyers on a table,'indoor'  'table'  'food'  'sitting'  'small'  'white'  'kitchen'  'refrigerator'  'plate'  'laying'
VizWiz_train_000000000311.jpg,False,abstract_,a close up of a yellow wall,'food'  'yellow'  'hot'  'blurry'
VizWiz_train_000000000312.jpg,False,abstract_,a person in a dark room,'sitting'  'dark'  'screen'  'light'  'front'  'laptop'  'monitor'  'computer'  'large'  'standing'  'television'  'man'  'holding'  'white'  'black'  'woman'  'room'  'table'  'clock'  'cat'  'water'
VizWiz_train_000000000313.jpg,False,others_,None,'indoor'  'table'  'sitting'  'black'  'food'  'laying'  'standing'  'man'  'kitchen'  'desk'  'cat'  'holding'  'motorcycle'  'pizza'  'playing'  'white'
VizWiz_train_000000000314.jpg,False,indoor_room,a living room with a red blanket,'indoor'  'room'  'sitting'  'living'  'bed'  'red'  'window'  'green'  'rug'  'television'  'bedroom'  'small'  'table'  'blanket'  'furniture'  'large'  'laying'  'pink'  'woman'  'sleeping'  'standing'  'cat'
VizWiz_train_000000000315.jpg,False,abstract_texture,a close up of an animal,'animal'  'cat'  'looking'  'standing'  'brown'  'hat'  'close'  'sitting'  'large'  'dog'  'white'  'man'  'bird'  'sheep'
VizWiz_train_000000000316.jpg,False,abstract_shape,a pair of scissors,'scissors'  'pair'  'indoor'  'table'  'sitting'  'black'  'cut'  'white'  'knife'  'cutting'  'clock'  'brush'
VizWiz_train_000000000317.jpg,False,others_,a person lying on a bed,'indoor'  'bed'  'sofa'  'orange'  'room'  'laying'  'sleeping'  'sitting'  'lying'  'side'  'white'  'cat'  'large'  'light'  'blanket'  'red'  'head'  'laptop'  'table'  'man'  'computer'  'yellow'  'living'
VizWiz_train_000000000319.jpg,False,abstract_,a dog lying on a bench,'dog'  'bench'  'outdoor'  'fence'  'laying'  'chair'  'sitting'  'brown'  'wooden'  'building'  'table'  'sidewalk'  'lying'  'small'  'cat'  'sleeping'  'park'  'black'  'large'  'white'  'standing'
VizWiz_train_000000000320.jpg,False,others_,a can of soda,'indoor'  'bottle'  'sitting'  'table'  'food'  'counter'  'can'  'filled'  'coffee'  'white'  'group'  'kitchen'  'laying'
VizWiz_train_000000000322.jpg,False,others_,a close up of food on a plate,'indoor'  'food'  'table'  'sitting'  'plate'  'small'  'holding'  'black'  'eating'  'white'  'bowl'  'man'  'hot'  'dog'  'cheese'  'pizza'  'sandwich'  'laying'
VizWiz_train_000000000323.jpg,False,abstract_,None,'indoor'  'table'  'sitting'  'desk'  'mirror'  'small'  'view'  'white'  'room'  'donut'  'hanging'  'large'  'laying'  'computer'  'remote'  'cat'  'clock'
VizWiz_train_000000000324.jpg,False,abstract_,None,'sitting'
VizWiz_train_000000000325.jpg,False,others_,a can of soda,'indoor'  'sitting'  'table'  'black'  'food'  'wooden'  'can'  'laying'  'kitchen'  'stove'
VizWiz_train_000000000326.jpg,False,others_,None,'indoor'  'hat'  'sitting'  'towel'  'small'  'toothbrush'  'orange'  'rack'  'pair'  'table'  'hanging'  'red'  'holding'  'white'  'brush'  'wearing'  'food'  'large'  'head'  'teeth'  'pink'  'laying'  'baseball'  'phone'
VizWiz_train_000000000327.jpg,False,others_,a yellow shirt,'clothing'  'shirt'  'young'  'boy'  'girl'  'donut'  'phone'  'yellow'  'man'  'bed'
VizWiz_train_000000000328.jpg,False,others_,a glass of orange juice on a table,'table'  'indoor'  'sitting'  'food'  'wooden'  'orange'  'glass'  'coffee'  'cat'
VizWiz_train_000000000330.jpg,False,abstract_,None,'indoor'  'table'  'sitting'  'hanging'  'room'  'white'  'topped'  'group'  'bunch'  'wooden'  'several'  'counter'  'covered'  'black'  'filled'  'large'  'row'  'dog'  'many'  'kitchen'  'hot'  'laying'  'board'  'standing'  'man'  'curtain'
VizWiz_train_000000000331.jpg,True,others_,a close up of a hand,'person'  'indoor'  'cutting'  'man'  'holding'  'small'  'red'  'hand'  'food'  'sitting'  'table'  'close'  'pair'  'white'  'standing'  'board'  'brush'  'blue'
VizWiz_train_000000000333.jpg,False,others_,a close up of a bottle,'green'  'bottle'  'indoor'  'sitting'  'food'  'table'  'small'  'close'  'wine'  'orange'  'lotion'  'holding'  'laying'  'bed'
VizWiz_train_000000000334.jpg,False,abstract_,a close up of a red blanket,'indoor'  'table'  'sitting'  'red'  'blanket'  'pink'  'wearing'  'shirt'  'close'  'man'  'white'  'colorful'  'purple'  'laying'  'bed'  'blue'
VizWiz_train_000000000335.jpg,False,None,a close up of a can,'indoor'  'sitting'  'food'  'can'  'table'  'small'  'keyboard'  'computer'  'close'  'white'  'coffee'  'brush'  'red'  'mug'  'kitchen'
