qid,IMG,QSN,ANS_TYP,TXT,OBJ,COL,CNT,OTH,ANS1,ANS2,ANS3,ANS4,ANS5,ANS6,ANS7,ANS8,ANS9,ANS10
VizWiz_train_000000000188.jpg,VizWiz_train_000000000188.jpg,What is this?,other,0,1,0,0,0,keyboard,keyboard,keyboard,keyboard,keyboard,keyboard,keyboard,keyboard,keyboard,apple keyboard
VizWiz_train_000000000189.jpg,VizWiz_train_000000000189.jpg,Is this like on or off?,other,0,1,0,0,0,on,on,yes,on,on,on,on,on,on,light on
VizWiz_train_000000000191.jpg,VizWiz_train_000000000191.jpg,"Oh, what's this?",other,0,1,1,0,0,unanswerable,door,door,door locks,door,door,door,door,door,door
VizWiz_train_000000000192.jpg,VizWiz_train_000000000192.jpg,What is in this can,other,1,1,0,0,0,cream corn,corn,cream style corn,cream corn,cream corn,cream style corn,cream style corn,stokelys,cream corn,cream style corn
VizWiz_train_000000000196.jpg,VizWiz_train_000000000196.jpg,What is this?,other,1,1,0,0,0,dietary supplements,dietary supplement,bottle,unanswerable,supplement capsules,fiber,fiber,unanswerable,dietary supplements,supplement
VizWiz_train_000000000197.jpg,VizWiz_train_000000000197.jpg,What flavor is this Gevalia coffee? It's the last one.,other,1,1,0,0,0,raspberry,raspberry danish,raspberry,raspberry danish,raspberry,rasberry,unsuitable,gavalia,raspberry,rasberry danish
VizWiz_train_000000000198.jpg,VizWiz_train_000000000198.jpg,"Hi, what kind of can is this? ",unanswerable,1,1,0,0,0,aluminum,unanswerable,metalic,food,unanswerable,unanswerable,vegetable,aluminum,vegetable,unsuitable
VizWiz_train_000000000199.jpg,VizWiz_train_000000000199.jpg,What is this?,other,1,1,0,0,0,hot chocolate,hot chocolate mix,hot cocoa,hot chocolate,chocolate,cocoa,hot chocolate mix,hot chocolate,hot chocolate,milk chocolate hot cocoa mix
VizWiz_train_000000000201.jpg,VizWiz_train_000000000201.jpg,What is this?,other,0,1,1,0,0,iphone charging,phone,phone,smartphone,cell phone,iphone being charged,iphone,iphone,phone,cell phone charger attached
VizWiz_train_000000000202.jpg,VizWiz_train_000000000202.jpg,Read the screen!,other,1,1,0,0,0,windows,windows xp,windows,windows,windows xp,windows xp,windows,windows,windows,windows
VizWiz_train_000000000204.jpg,VizWiz_train_000000000204.jpg,What color is this cartridge?,other,1,1,1,0,0,magenta,magenta,red,magenta,magenta,magenta,pink white,magenta,magenta,magenta
VizWiz_train_000000000205.jpg,VizWiz_train_000000000205.jpg,Is this black or purple?,other,0,1,1,0,0,black,unsuitable,black,black,grey,unsuitable,purple,black,purple,purple
VizWiz_train_000000000209.jpg,VizWiz_train_000000000209.jpg,What color is this shirt?,other,0,1,1,0,0,white green yellow,white stripes,white,white thin horizontal stripes that alternate between black green yellow,white green,white,white,white,white green stripes,white blue green yellow
VizWiz_train_000000000210.jpg,VizWiz_train_000000000210.jpg,What kind of alcohol is this?,other,1,1,0,0,0,dry spirit no 9,gin,gin,gin,gin,gin,no.9,gin,vodka,gin
VizWiz_train_000000000213.jpg,VizWiz_train_000000000213.jpg,What is this?,other,1,1,0,0,0,cappuccino,ew,cappuccino,cappuccino packets,cappuccino,cappucino,cappuccino,cappuccino packets,cappuccino,cappuccino
VizWiz_train_000000000216.jpg,VizWiz_train_000000000216.jpg,What is this?,other,0,1,1,0,0,unsuitable,red shirt,clothes,shirt,clothing,clothing,unanswerable,shirt,sweatshirt,red shirt black shirt
VizWiz_train_000000000218.jpg,VizWiz_train_000000000218.jpg,What is this an image of? ,other,0,1,0,0,0,flip flop,sandal,we,flip flop,flip flop,sandals,flip flop,flip flop shoe on rug,flip flop,flip flop
VizWiz_train_000000000221.jpg,VizWiz_train_000000000221.jpg,What is this bottle?,other,1,1,0,0,0,ketchup,ketchup,ketchup,ketchup,ketchup,heinz tomato ketchup,ketchup bottle,ketchup,ketchup,ketchup
VizWiz_train_000000000222.jpg,VizWiz_train_000000000222.jpg,What's this? Can you describe?,other,1,1,1,0,0,unanswerable,braille reader,keyboard,keyboard,keyboard,unanswerable,braille keyboard,keyboard,computer parts,braille computer attachment
VizWiz_train_000000000223.jpg,VizWiz_train_000000000223.jpg,How much is that money?,number,1,1,0,1,0,100,1246063,100,100,100,unsuitable,100,100,100,100
VizWiz_train_000000000225.jpg,VizWiz_train_000000000225.jpg,What is this?,other,1,1,0,0,0,mixed nuts,mixed nuts,can mixed nuts,mixed nuts,nuts,nuts,can mixed nuts,mixed nuts,mixed nuts,mixed nuts
VizWiz_train_000000000226.jpg,VizWiz_train_000000000226.jpg,This is the display of a treadmill. Can you tell me the distance in miles please?,other,1,1,0,1,0,3.48,3.48,3.48 unable to see if this miles,3.48,0.3,3.98,3.48,unsuitable,3.48,3.58
VizWiz_train_000000000227.jpg,VizWiz_train_000000000227.jpg,Is this my Windows or a Mac laptop?,other,0,1,0,0,0,mac laptop,mac,mac,mac laptop,mac,mac,mac,windows,mac,mac
VizWiz_train_000000000231.jpg,VizWiz_train_000000000231.jpg,what color is this?,other,0,1,1,0,0,green,green,green,green,green,green,green,green,green,green
VizWiz_train_000000000232.jpg,VizWiz_train_000000000232.jpg,Are you able to see the screen? What does it say?,unanswerable,1,1,1,0,0,half screen only card connector adapter cable,unsuitable,unsuitable,no,cable adaptor,no,disk restart,unsuitable,unsuitable,somewhat graphics card connector
VizWiz_train_000000000233.jpg,VizWiz_train_000000000233.jpg,What does this picture show?  Description full.,unanswerable,0,1,0,0,0,phone camera,camera,black screen,nothing,no picture option to take choose photo,nothing,unsuitable,unsuitable,unsuitable,unsuitable
VizWiz_train_000000000234.jpg,VizWiz_train_000000000234.jpg,What's on the screen?,other,1,1,0,0,0,microsoft corporation,microsoft corporation,loading bar,start up screen,loading screen for windows,microsoft corporation,this screen ms operation,microwoft corporation,microsoft corporation,loading screen
VizWiz_train_000000000235.jpg,VizWiz_train_000000000235.jpg,What does this list say?,other,1,1,1,0,0,chores to do,list to long to fit,things,chores,unanswerable,dishes countertops speaker stuff laundry poker set dog food fix water bowl,dishes,dishes countertops speaker stuff laundry etc,dog food bag laundry,dishes counter tops speaker stuff laundry poker set dog food bag fix water bowl
VizWiz_train_000000000236.jpg,VizWiz_train_000000000236.jpg,what time is it ,number,1,1,0,0,0,ewfgwer,103,103,1:03,103,103,1:03,103,1:03,1:03
VizWiz_train_000000000237.jpg,VizWiz_train_000000000237.jpg,What color are the shoes?,other,0,1,1,0,0,white,white pink accents,pink white,white black pink,white&rose,white,white pink,white purple laces,white pink,white pink
VizWiz_train_000000000240.jpg,VizWiz_train_000000000240.jpg,Number is displayed.,unanswerable,1,1,0,0,0,7,1,7,no,unsuitable,unsuitable,1,unsuitable,7,no
VizWiz_train_000000000245.jpg,VizWiz_train_000000000245.jpg,What is this?,other,1,1,0,0,0,unsuitable,some bottle,aerosol can,shaving cream,unanswerable,cleaning product,unsuitable,shaving cream,athletes foot spray,shaving cream
VizWiz_train_000000000246.jpg,VizWiz_train_000000000246.jpg,What's this?,other,0,1,0,0,0,pear,pear,pear,pear,pear,pear,pear,1 pear,pear,pear
VizWiz_train_000000000247.jpg,VizWiz_train_000000000247.jpg,What brand of ,other,1,1,1,0,0,nokia,nokia,nokia,nokia,nokia,nokia,nokia,nokia,nokia,nokia
VizWiz_train_000000000248.jpg,VizWiz_train_000000000248.jpg,What's this?,other,0,1,0,0,0,paper coffee cup,cup,cup,cup,cup,paper cup,empty cup,empty coffee cup,paper cup,paper cup
VizWiz_train_000000000250.jpg,VizWiz_train_000000000250.jpg,What is this?,other,1,1,0,0,0,snack pack pudding,pudding,snack pack,box cover snack pack pudding,snack pack pudding,pudding,snack,snack pack pudding,pudding,pudding snack pack
VizWiz_train_000000000251.jpg,VizWiz_train_000000000251.jpg,What kind of menu is this shown on the television?,other,1,1,1,0,0,language preference english currently highlighted,language menu,language,unanswerable,language selection,language,language,guide to help set up tv,language choice,set up guide
VizWiz_train_000000000252.jpg,VizWiz_train_000000000252.jpg,What is this?,other,1,1,0,0,0,shepherds,shepherds pie,shepherds pie,food,shepherds pie,microwave dinner,shepherds pie,shepards pie,shepards pie,shepherds pie
VizWiz_train_000000000253.jpg,VizWiz_train_000000000253.jpg,What is this?,other,1,1,0,0,0,tuna helper,cheesy pasta,tuna helper,tuna helper,tuna helper cheesy pasta,cheesy pasta tuna helper,pasta,chest pasta tuna helper,tuna helper cheesy pasta,cheesy pasta
VizWiz_train_000000000254.jpg,VizWiz_train_000000000254.jpg,What is this? What is this?,other,1,1,0,0,0,water,ozark,bottled water,bottle,bottled water,bottle ozark,bottle water,water bottle,water bottle,water
VizWiz_train_000000000255.jpg,VizWiz_train_000000000255.jpg,"What color, what color is this shirt?",other,0,1,1,0,0,grey,grey,grey,grey,grey,grey,grey,grey,grey,grey
VizWiz_train_000000000256.jpg,VizWiz_train_000000000256.jpg,What color is the candle? What color what color is the candle? What color is the candle?,other,0,1,1,0,0,grey in glass holder,black,dark grey,grayish green,green,black,black,black,green,black
VizWiz_train_000000000257.jpg,VizWiz_train_000000000257.jpg,What is in this bottle or what is the label on this bottle? Is it magnesium?,yes/no,1,1,0,0,0,yes,yes,yes,yes,magnesium,gnc,magnesium,yes,magnesium,unanswerable
VizWiz_train_000000000258.jpg,VizWiz_train_000000000258.jpg,What are the instructions for taking this vitamin C?,unanswerable,1,1,0,0,0,cannot rea,1 3 tablets daily,unanswerable,take 1 2 teaspoon 1 to 3 times daily in juice water,unsuitable,unanswerable,1 day,unanswerable,specific dosage,1 to 3 tablets daily
VizWiz_train_000000000259.jpg,VizWiz_train_000000000259.jpg,Where am I?,other,1,1,0,0,0,t mobile desk,t mobile store,t mobile store,t mobile,mobile store,cell phone store,t mobile,t mobile store,t mobile store,t mobile
VizWiz_train_000000000261.jpg,VizWiz_train_000000000261.jpg,When does this expire?,other,1,1,0,1,0,october 27 2011,october 27 2011,oct 27 2011,october 27 2011,Oct-11,oct 27 2011,oct 27 2011,date reads oct 27 2011,oct 27 2011,oct 27 2011
VizWiz_train_000000000262.jpg,VizWiz_train_000000000262.jpg,What color is this?,other,0,0,1,0,0,grey,grayish brown,brown,grey,brown,grey,grey,grey,grey,brown
VizWiz_train_000000000263.jpg,VizWiz_train_000000000263.jpg,Could you please tell me what color these beads are?,other,0,1,1,0,0,orange,red,orange,red,orange,unanswerable,red,unsuitable,red,red
VizWiz_train_000000000265.jpg,VizWiz_train_000000000265.jpg,What color is my sweater?,unanswerable,0,1,1,0,0,sweater color pink,pink blue,unsuitable,pink,light pink purple,purple grey,lavender,unsuitable,light blue,pinkish grey
VizWiz_train_000000000266.jpg,VizWiz_train_000000000266.jpg,What is the expiration date? ,other,1,1,0,0,0,10-Oct,10 12,10-Oct,10-Oct,12-Oct,12-Oct,10-Oct,unsuitable,10-Oct,unanswerable
VizWiz_train_000000000268.jpg,VizWiz_train_000000000268.jpg,What kind of candy bar is this?,other,1,1,0,0,0,krackel chocolate puffed rice,hershey krackel,krackel,krackel,krackel,fun size krackel,krackel,krackel,krackel,hershey krackel
VizWiz_train_000000000270.jpg,VizWiz_train_000000000270.jpg,What do you see? What do you see?,other,1,1,0,0,0,carton mug,finger tips glasspackage,hand,table,hand counter aloe water,hand,cd rack hand desk juice blue wall,hand cds,fingers,fingers
VizWiz_train_000000000271.jpg,VizWiz_train_000000000271.jpg,What color is this car?,unanswerable,0,1,1,0,0,erf,not car,black,grey,grey pants,unanswerable,pocket,grey,unanswerable,unanswerable
VizWiz_train_000000000275.jpg,VizWiz_train_000000000275.jpg,What is that? Or what is this?,other,0,1,0,0,0,iphone,iphone,cell phone,cell phone,phone,phone,cellphone,cell phone,smartphone,iphone
VizWiz_train_000000000278.jpg,VizWiz_train_000000000278.jpg,please tell me what kind of car this is,other,1,1,0,0,0,unanswerable,gift card,no car in picture,gift card,gift card,gift card,gift card,gift card,gift card,unanswerable
VizWiz_train_000000000279.jpg,VizWiz_train_000000000279.jpg,is this shampoo or conditioner,other,1,1,0,0,0,shampoo,shampoo,shampoo,shampoo,shampoo,shampoo,shampoo,shampoo,image plurry,shampoo
VizWiz_train_000000000280.jpg,VizWiz_train_000000000280.jpg,Which book is the piano book? The one on the left or the right?,other,1,1,0,0,0,has picture piano on,right,right,right,1 on right,right,right,right,right,right
VizWiz_train_000000000282.jpg,VizWiz_train_000000000282.jpg,What does the temperature say? ,number,1,1,0,1,0,73,73,73,73,73,73,73,73,73,73
VizWiz_train_000000000283.jpg,VizWiz_train_000000000283.jpg,What is this a can of?,other,1,1,0,0,0,pasta sauce,pasta sauce,pasta sauce,mushroom pasta sauce,sauce,mushroom pasta sauce,mushroom pasta sauce,pasta sauce,this 10.5 ounce can mushroom pasta sauce,pasta sauce
VizWiz_train_000000000285.jpg,VizWiz_train_000000000285.jpg,What kind of currency is this?,other,1,1,0,0,0,us twenty dollar bill,$20,united states america,cented,usa,20 dollar bill american money,$20 bill,us 20 dollar,20 dollars,20 dollar bill
VizWiz_train_000000000289.jpg,VizWiz_train_000000000289.jpg,What color is this hair band?,other,0,1,1,0,0,white black speckles,white,white black,black,black white,black white,white black,black white,black white,hair
VizWiz_train_000000000290.jpg,VizWiz_train_000000000290.jpg,What scent?,other,1,1,0,0,0,welcome home,scents bar,unsuitable,welcome home,unanswerable,welcome home,unanswerable,unanswerable,welcome home,this scents
VizWiz_train_000000000291.jpg,VizWiz_train_000000000291.jpg,What color are these pants?,other,0,1,1,0,0,grey,grey,grey,grey,dark grey,black,blue,grey,grey,grey
VizWiz_train_000000000297.jpg,VizWiz_train_000000000297.jpg,Is the name of this item showing and what is it?,other,1,1,0,0,0,biotin,not all way,biotin,gnc biotin supplement,gnc biotin,gnc dietary,biotin,yes biotin dietary supplement,yes biotin,yes biotin
VizWiz_train_000000000301.jpg,VizWiz_train_000000000301.jpg,What is this?,other,0,1,0,0,0,decoration,drinking bird,dunking bird,decoration,bobbing toy,toy,toy bird glass water,drinking bird toy,drinking duck glass water,toy
VizWiz_train_000000000302.jpg,VizWiz_train_000000000302.jpg,In this box.,other,1,1,0,0,0,yes,macaroni cheese,unsuitable,kraft macaroni cheese,macaroni cheese,macaroni cheese,unanswerable,macaroni cheese,marconi cheese,mac cheese
VizWiz_train_000000000306.jpg,VizWiz_train_000000000306.jpg,What is this bottle?,other,1,1,0,0,0,empty bottle,coca cola,air,empty,coca cola,coca cola,coca cola,coca cola,coca cola,empty coke
VizWiz_train_000000000307.jpg,VizWiz_train_000000000307.jpg,What flavor dressing is this please?,other,1,1,0,0,0,mango chipotle,mango chipotle,mango chipotle,mango chipotle,mango chipotle,chipotle,mango chipotle,mango chipotle,mango chipotle,mango
VizWiz_train_000000000308.jpg,VizWiz_train_000000000308.jpg,What color is this magazine?,other,1,1,1,0,0,blue,blue white,blue,blue,blue,blue,blue,mostly blue,blue red white,blue
VizWiz_train_000000000310.jpg,VizWiz_train_000000000310.jpg,What is this snack?,other,1,1,0,0,0,quaker oats chocolate chunk bars granola,chewy granola bars,granola bars,granola bars,quaker,chewy granola bars,quaker chewy bar,chewy chocolate bar,granola bars,oats
VizWiz_train_000000000311.jpg,VizWiz_train_000000000311.jpg,What product is this?,unanswerable,1,1,0,0,0,cereal almonds,unsuitable,unsuitable,cereal,almonds,unanswerable,cereal almonds,unanswerable,cereal,rg
VizWiz_train_000000000312.jpg,VizWiz_train_000000000312.jpg,What does this say?,number,1,1,0,1,0,8,unsuitable,8,8,unanswerable,8,8,8,unsuitable,unsuitable
VizWiz_train_000000000313.jpg,VizWiz_train_000000000313.jpg,What is this?,other,0,1,0,0,0,pie,unsuitable,canned pot pie,pot pie,stove can,pot pie in can,can food,chicken pot pie,unanswerable,can food
VizWiz_train_000000000314.jpg,VizWiz_train_000000000314.jpg,What is in front of me and the wall?,other,0,1,0,0,0,stand,television,looks like entertainment center tv,tv stand,rug,entertainment center,entertainment center,entertainment center television,dog bed,entertainment center
VizWiz_train_000000000315.jpg,VizWiz_train_000000000315.jpg,What color is cot?,other,0,1,1,0,0,tan white,beige,unanswerable,dog,brown grey,tan,grey,tabby,cat grey,brown
VizWiz_train_000000000316.jpg,VizWiz_train_000000000316.jpg,What is this?,other,0,1,1,0,0,scissors,scissors,scissors,scissors,scissors,scissors,scissors,scissors,scissors,black scissors
VizWiz_train_000000000317.jpg,VizWiz_train_000000000317.jpg,What is this? ,other,0,1,0,0,0,bed,bed,bed,bed bunch pillows,bed,bed,bed pillows,bed pillows on,bed,bed
VizWiz_train_000000000319.jpg,VizWiz_train_000000000319.jpg,What is this?,other,0,1,1,0,0,german shepard dog,tired dog on deck,german shepherd dog,dog,german shepherd dog,dog,dog,dog,dog,german shephard
VizWiz_train_000000000320.jpg,VizWiz_train_000000000320.jpg,What is this can?,other,1,1,0,0,0,budweiser beer,beer,beer,budweiser,budweiser beer,beer,beer,budweiser,beer,beer can
VizWiz_train_000000000322.jpg,VizWiz_train_000000000322.jpg,What flavor are these?,other,1,1,0,0,0,sausage,pork sausage,pork sausage,pork,pork sausage,unanswerable,pork sausages,pork sausage patties,pork sausage patties,unanswerable
VizWiz_train_000000000323.jpg,VizWiz_train_000000000323.jpg,What kind of granola bar is this?,other,1,1,0,0,0,quaker chewy smores,chewy,smores,quaker chewy,chewy,chocolate,quaker oats,quaker chewy,chocolate,chewy smores
