qid;question;ocr_text;handwritten_text
VizWiz_train_000000000320.jpg;What is this can?;['king', 'of', 'beers.'];['<}}1 - 11|1 1. 141\\}', '\\ 1 08 22 NZ ME', 'KING OF BEERS .', 'Choiceat Flops, Rice and Beat Barley Chall', 'Braved by our original all natural process using the', '2 FLOZ']
VizWiz_train_000000000322.jpg;What flavor are these?;[':ties'];['ik Sausage', 'cries']
VizWiz_train_000000000323.jpg;What kind of granola bar is this?;[];[]
VizWiz_train_000000000324.jpg;What color is it?;['1.', 'chris', 'tomlin', 'raise', 'up', 'the', 'crown', '(all', 'hail', 'the', 'power', 'of', "jesus'", '2.', 'jeremy', 'camp', 'give', 'me', 'jesus', '3.', 'kari', 'jobe', 'what', 'love', 'is', 'this', '4.', 'hillsong', 'united', 'nothing', 'but', 'the', 'blood', '5.', 'christy', 'nockels', 'fairest', 'lord', 'jesus', '6.', 'city', 'harbor', 'come', 'thou', 'fount', 'name)', '7.', '8.', '9.', 'steven', 'curt\\s', 'chapman', 'holy,', 'holy,', 'holy', 'nichole', 'nordemän', 'just', 'as', 'i', 'am', 'kutless', '10.', 'david', 'crowder*bänd', 'o,', 'for', 'a', 'thousand', 'tongues', 'to', '11.', 'amy', 'grant', 'my', 'jesus,', 'love', 'tx-tee', '12.', 'josh', 'wilson', 'amazing', 'grace', 'onstrumeniaiö'];['TELLEst Love JESUS', 'WHERE LOVE IS White', '- TIVO`WEGET', 'STEVEON^```', 'Nothing But The Blood', '{GREG Vo TIVE grown', 'GEMINI ONNOST`', 'ALL CLELL VILLE POWER OF SEEMS WELLLED', 'TELE WELL', 'logit^` Gor {`', "`I'GAVE, I Love WILLBE", '`` For A`hoveEnd Yourgives The Sturz*', '\\ \\uerally, Elect [studentED', 'CIM', 'COM']
VizWiz_train_000000000325.jpg;Can you tell what flavor this drink is?;[];['S^', '10 0', 'Will`']
VizWiz_train_000000000327.jpg;what shirt is this?;['this', 'is', 'my', 'sun', 'devil', 'shirt'];['sun devil']
VizWiz_train_000000000328.jpg;What kind of bottle of liquor is this? ;[];['Buttervicbrib Saturday']
VizWiz_train_000000000333.jpg;What is this?;['r.at%'];[]
VizWiz_train_000000000335.jpg;What is inside this can?;['creams', 'cream', 'oi', '•', 'mushroou', 'champigno'];['CREAMS . CREME', 'Cream of . Creme !', 'MUSHROOM', 'CHAMPIGNONY']
VizWiz_train_000000000339.jpg;What video game is this?;['spcrts', 'tiger', 'woods', 'pgatoljrm1n'];['FA', 'SPORTS', 'TIGER WOODS', 'PGATOURBID']
VizWiz_train_000000000340.jpg;What is this?;[];['\\Ingredientes inactives second becker be^', '\\Indicaciones assmann waba`nations', '\\Directions', '`^OURBID', 'Advertencias', '\\Informacion del medicamento contracts', '\\Warnings', '\\Dry Facts continued']
VizWiz_train_000000000343.jpg;What kind of bar is this?;[];['Trail Mix', 'Chewy Granola Ba', 'Help yourself to`', 'portion S`', 'Popdiva', 'good - for~`', '] and delicious Chewy bars']
VizWiz_train_000000000346.jpg;What's in front of me? It's whizzing around, sorry that didn't work as it did last time. Wanna try that again in a moment. It's whizzing around so it's picked up;[];['BRILLIANTLY REFRESHING*', 'Lager']
VizWiz_train_000000000351.jpg;what kind of soda is this please you guys are doing a great job.;[];['Die']
VizWiz_train_000000000352.jpg;What is the date on this milk?;['use', 'by:', 'vanilla-e••', 'soy', 'free!', '00', 'undo', 'cap', 'lactose', 'free!', 'unsweetened', 'naturaz', 'blue', 'diamond'];['USE BY : FEE EE EE EE: 4 4 H 51- 4165', 'Do not was it seal', 'under cap is broken`', 'UNSWEET\\ ENED', '\\DIAMOND']
VizWiz_train_000000000355.jpg;What is this?;['sax*'];['\\bedbe*', 'SAXA']
VizWiz_train_000000000358.jpg;What is this?;[];['O']
VizWiz_train_000000000359.jpg;We're trying this again.  Hopefully, someone can read the model number off of this label.  Appreciate it.  Thank you.;['usteo', 'no,', 'kpzgmixpm', '60', 'max,', 'watts', '575', 'assembled'];['SERIAL NO. WRSIEGE.34', 'MODEL NO . KPZGMIXPM', 'LISTED', 'DONA', 'MIXER', 'GO. HE.', '120 VOLTS', 'HOUSEHOLD AC', 'MAX, WATTS 515', 'ASSEMBLED IN USA']
VizWiz_train_000000000360.jpg;Hello there. Could you please tell me what flavor this is? Thank you.;[];['\\While Check', 'C/ hornions']
VizWiz_train_000000000361.jpg;What the scale says?;[];[]
VizWiz_train_000000000363.jpg;Can you tell me what this is please? Thank you.;['courtesy', 'notice', 'tax', 'reminder', 'the', 'second', 'one', 'half(1/2)', 'of', '2011', 'taxes', 'are', 'due', 'on', 'or', 'before', 'may', '10,', '2012.', 'when', 'paying', 'the', 'taxes,', 'please', 'send', 'the', 'for', 'correct', 'coupon(s)', 'ond', 'half.'];['for', 'pcand half .', 'send the', 'May 10 , 2012 .', 'When paying the taxes , please', 'taxes are due on or before', 'half ( 1 /2 ) of 2011', 'The second one*', 'LAND^ ^BONINDOLBY']
VizWiz_train_000000000365.jpg;What is that?;[];[]
VizWiz_train_000000000367.jpg;Im hoping this time you can read the steps i took and the time.;[];['CHUSTLE', 'EVE', '184', '3 163\\']
VizWiz_train_000000000369.jpg;Where on the screen is the uninstall button?;[];['Contacts', 'Calendar', 'Web', 'ADDS', 'Saying```']
VizWiz_train_000000000370.jpg;What is this? What is this?;['q', "eitgdaf/r<'", 'a', '\\ittlo.', 'make', 'a', 'jot'];[]
VizWiz_train_000000000371.jpg;Read me these instructions.;['all', 'your', 'breakfa', 'favorites;-iviai', 'imade', 'from', 'authentic', 'ingredient', 'sausage,', 'and', 'dried', 'fruit.', 'o', 'do', 'not', 'in', 'con-txrtoxu', '01', 'no', 'trsu', 'en', 'rx', 'o', 'rou«', 'mnvcmoxs', 'cooking', 'keep', 'frozen', 'until', 'ready', 'to', 'use.', 'el', 'nooecm'];['UELIUM!TO', 'EEMEE`` End] Gregg]Pants', 'DO NOT USE IN CONVENTIONAL OR TOASTE', 'NO USAREN IN HORNO CONTENCIONAL OIC', 'ALEXIS FOLLOW COOKING INSTRUCTIONS', 'SEGA SII', 'THOROUGHLY TO ALLDOWN INNATIONAL TOUPEPICTURE OF BEST`', 'KEEP FROZEN UNTIL READY TO USE .', 'MASTRYGAEL FRODUCTOCON', 'For thea carton puncture D^`', 'Rating ^ ^ ^` portant ` Be^', 'Accord The and she. Mikerowan` for an ad^tional I Endowed', 'E', 'or until product ` stone`` throughout', '$. Let stand 1 abouta batery serving. Enjoy!', 'CAUTION : PRODUCT WILL BE HOT, SINGLE USE BOWL', 'CUIDADO- EL PRODUCTO ESTARA!']
VizWiz_train_000000000374.jpg;Can you please tell me what kind of coffee this is?;[];['VANIGET', '`` CIN]IS``']
VizWiz_train_000000000375.jpg;Is this regular or decaffeinated coffee?;['speeiqtists,', 'coffee', 'coffee', 'specialists.'];['GOV`URGED GE`SEY']
VizWiz_train_000000000380.jpg;What is this?;['pcékets'];['Singles', '| toige']
VizWiz_train_000000000385.jpg;What is this?;[];['every eyes']
VizWiz_train_000000000387.jpg;What is the title of this book?;[];['Specpu']
VizWiz_train_000000000388.jpg;What is this?;[];['11', '020 0 0 0']
VizWiz_train_000000000389.jpg;Can you please tell me what this is?;[];[]
VizWiz_train_000000000391.jpg;What is this image?;[];[]
VizWiz_train_000000000401.jpg;What is this CD?;['2', 'cd', 'set', 'over', '1', 'iours', 'ari,', 'ion'];['THE', '\\STORY', '\\WORDS AND MUSIC', 'CHRISTMAS']
VizWiz_train_000000000403.jpg;What kind of buns are these?;[];['\\COR', '[', 'MADE WILEY is`` `ounces']
VizWiz_train_000000000405.jpg;Hello. Can someone please tell me what this is please? Many thanks and any instructions for us on the bottle? Thank you.;['noves', 'soap', 'scum', '&', 'crimé', '/fects', "3.'fresh", 'scent', '4.shine', 't5.quickweasy', '(vscle', 'throom', '&', 'toilet', 'kills', '99.990%', 'viruses'];['DOES EDEDD SAILID {} [HALIDE', 'any', 'Illiale', 'Bathroom & Toilet', 'Will``Y']
VizWiz_train_000000000408.jpg;I want to know about this medicine. When is it expired? ;['z', 'gob', 'w', 'lll*5,', '.40iijio-30', '"/vjz-2006-', "$..,fb'y", '2813/11/26'];['VIHL MINDS ZENG DAL WAN', 'Fighting~``` pee^`', '`This', 'E`', 'Lic`', 'JUPELLIZZER` `O F`BULK`LESLIES', 'At````']
VizWiz_train_000000000409.jpg;What kind of milk is this please? ;['olate', 'ade', 'dark', 'cocoa'];['Dai` Quick`ON``', 'win', 'Silk']
VizWiz_train_000000000413.jpg;What is this?;['gsc-dr', 'vili-e—', 'edenbacher•es'];['(FOR JUST 24/ 2 MINUTES']
VizWiz_train_000000000417.jpg;What does this say?;[];['DEL``']
VizWiz_train_000000000418.jpg;Please describe to me what you see in this shot. Thank you. ;['crunch', 'crunch', 'what'];['WEEK`', 'CRUNCH', 'CRUNCH']
VizWiz_train_000000000421.jpg;What is this meal?;[',ulslnø'];['`anut sauce', '\\Chen in', '\\Uisine', 'an']
VizWiz_train_000000000423.jpg;What is this?;[];[]
VizWiz_train_000000000424.jpg;What is this?;['yl', 'lowest', 'i', 'rices', 'of', 'the', 'holidays', '3599', '259', 'fre', 'de', 'da', 'krwßh', 'rtæsm'];['save $40', '$259', '2909:', 'Gateway 45.6" lap^ intel\\', 'Honour^ ^`cessor SOCCER Bar`^', 'EXPECT MORE. PAY LESS', 'OUR LOWEST PRICES', '12989', '`` 80', 'save #```', '3599', 'FRE!', 'PRster^`isthist', '25 OH', 'Healthy CAN^', 'KitchenAid', 'WHERE POAMAY STEM`', 'Sonic` sinvest of aimjeans']
VizWiz_train_000000000425.jpg;is battery acid or what or atleast what kind of bottle is it?;[];[]
VizWiz_train_000000000428.jpg;Is this whipped cream? Is it edible?;[];['FAST', 'KNOCKDOWN']
VizWiz_train_000000000429.jpg;What kind of vitamins are these, please? ;[];['`VEGI @', 'LUTIDY', 'estum']
VizWiz_train_000000000430.jpg;What's in this bottle please?;['sainsburys'];["Sainsbury's"]
VizWiz_train_000000000437.jpg;Specifically what kind of card is this and is this right side up or upside down? Thank you.;[];['DDIDYN !']
VizWiz_train_000000000446.jpg;Which one of these is the sugar bag?;[];[]
VizWiz_train_000000000447.jpg;What is it?;[];[]
VizWiz_train_000000000448.jpg;What kind of wine is this?;[];['`\\\\ }|OKS', 'ENTHALT SULFITE_`', 'WHATED BYBEN EUROPE LTD', 'NOOK SW`IS ZERO!', '{ SOUTH AFRICA - VLO. WESTERN CAPE\\', 'ALCOHOL REDUCES DRIVING ABILITY!', "DON'T DRINK & DRIVE"]
VizWiz_train_000000000451.jpg;What is in this jar?;[];['SLICEDPIMIENTA']
VizWiz_train_000000000453.jpg;What is this?;[];[]
VizWiz_train_000000000463.jpg;What movie is this?;["cam'tq6n"];['TAR', 'NO-AS SAC', 'BDAY', 'aplan`']
VizWiz_train_000000000466.jpg;What is this, and what is it's color, and what shape is it, and where does it belong?;[];[]
VizWiz_train_000000000468.jpg;Is this a taxi receipt, and if yes, can you tell how much for?;[];['ACE CARS', 'the prom^ ^ 2 12 #`', '299999', '378722', '07808 20 0 00']
VizWiz_train_000000000472.jpg;What brand is this?;['n', 'o', 'isn', 'i', 'm'];['NATURALLY', 'SMOOTH', '\\Ongany', '```S N` T`']
VizWiz_train_000000000474.jpg;What is it?;[];['4', 'D', 'I 24 5GETQUE', '4']
VizWiz_train_000000000476.jpg;What is this?;[];['JUG``EDD']
VizWiz_train_000000000477.jpg;What is this?;[];['diet', 'Snapple', 'NOCHILD', 'BEEN 8X', 'BLACK', 'Made from the', 'Beat Stuff on Barth"']
VizWiz_train_000000000478.jpg;What is this message?;['tåis', 'a', 'ep'];['This App Rocks']
VizWiz_train_000000000481.jpg;Can you tell what type of soup this is?;['good,', 'honest', 'tnged•ents', '"d', 'clams.', 'then', 'we', 'cook', 'them', 'to', 'to', 'give', 'you', '+e', 'dencious', 'taste', 'we', 'to', 'expect', 'from', '•no', 'f•vors', '•cow', 'in', 'fat', '&', 'cholesterol', 'www_campde„scuv', 'care', 'usa'];['#` begin with good, honest ingredients like', 'potatoes and clams. Then we cook them to', 'perfection to give you the delicious taste you', "have come to expect from Campbell's.", '" NO Artificial Flavors', '. LOW in Fat & Cholesterol', 'SEEKATENTION INFORMATION FOR SODIUM CONTENT', 'please {` $-$24 25^']
VizWiz_train_000000000486.jpg;What kind of cologne is this?;[];['Canon']
VizWiz_train_000000000488.jpg;What type of soup is this?;[];['`IIed']
VizWiz_train_000000000489.jpg;Is this a beer can?;[];[]
VizWiz_train_000000000490.jpg;This is a box of pudding mix, period. Can you tell me if it is chocolate or vanilla, and if it is sugar free?;['ifårewåy', 'economical', 'food', 'stores', 'serving', 'suggestion', 'net', 'wt', '1.34', 'oz', '(38g)', 'fewer', 'calvngs', 'our', 'regular', 'instant', 'pie', 'vanilli'];['|Serving', '\\Suggestion', 'NET WT', '1.34 02 ( 389 )', 'VAL', 'FOOD', 'ECONOMICAL', 'STORES', 'our Regular Instant', '150% fewer calories', 'instant p`', 'Vanilla', 'JUVEN(', '&^ pie']
VizWiz_train_000000000492.jpg;Can you tell what this is?;['sjecct', '„,eæen', 'brasts', 'and', 'ill', 'a', "sm'c»et"];['ALITY 100 0', "HWAN'S", 'Kol, 1050', 'OMG DELIVERY', "Schwan's", 'Wille Goumm classics"', 'Sweet Bourbon', 'Glossed ` ficken', 'Chicken breasts and reasked reck son bozazo chin', 'in a sweet bourbon sauce walk <= yon beans.', 'live roasted onions and bell peppers']
VizWiz_train_000000000493.jpg;Can you tell what is in this bag or if there's anything in print that you can read?;['this', 'side', 'up', 'caution', '-', 'extremely', 'ho!', 'this', 'side', 'up', 'ca', 'ljtjon'];['MALIAN BOAST', 'CAUTION - EXTREMELY HOT', 'CAUTION _ EXTREMES-TOY']
VizWiz_train_000000000494.jpg;What is this?;[];[]
VizWiz_train_000000000498.jpg;What kind of a can is this?;[];['Miller']
VizWiz_train_000000000499.jpg;Is the directions in this kitchen?;[];['MCQUISTBEAZ', 'STORE IN A', 'COOL DAY PLACE']
VizWiz_train_000000000501.jpg;What is this item?;['by', 'pure', 'and', 'natural', 'spices', 'sage', 'ground', 'net', 'wt.', '5', 'oz'];['NET WT. 5 0Z', 'GROUND', 'SAGE', '=VOULEZ AND']
VizWiz_train_000000000504.jpg;Can you tell me what this paper is?;["it's", 'that', 'time', 'of', 'year', 'again,', 'preventative', 'maintenance', 'is', 'scheék&lled', 'for', 'preventative', 'oct', 'professional', 'ill', 'conduct', 'inspection', 'of', 'will', 'for', 'numerous'];['F/ X Checking', '" will check for numerous', 'Will conduct an inspection of', '\\Our Professional', 'Is scheduled for Preventative', 'Maintenance', 'preventative', 'year again ,', "It's that time of", 'B/ d . # 4036']
VizWiz_train_000000000505.jpg;How clear is this text? ;['on,', 'ut', 'ough', 'sent', 'for', 'in', 'haste', 'she', 'had', 'ole', 'to', 'the', 'duchesse', 'was', 'helpless.', 'she', 'had', 'evasion', 'of', 'duty', 'what', 'time', 'she', 'could', 'spare', 'fro', 'contemplation', 'of', 'her', 'interesting', 'digestion.', 'c', 'of', 'widows', 'a', 'forty-day', 'period', 'ofseclusion', 'in', 'a', 'c', 'black,', 'but', 'the', 'prospect', 'was', 'too', 'dreadful', 'to', 'b', 'recalled,', 'with', 'relief,', 'that', 'in', 'order', 'to', 'retain', 'her', 'live', 'in', 'the', 'luxembourg,', "gaston's", 'inheritance', 'marie', 'de', 'medici,', 'some', 'appearance', 'of', 'residence', 'she', 'would', 'take', 'care', 'of', 'this', 'in', 'person', 'by', 'movin', 'packing', 'was', 'started', 'therefore', 'without', 'delay,', 'w', 'body,', 'stripped', 'and', 'forgotten,', 'began', 'stiffening', 'posture', 'in', 'the', 'cold', 'of', 'his', 'sacked', 'and', 'abandoned', 'the', 'marquis', 'de', 'saint-rémi,', 'confirmed', 'in', 'hi.', 'master', 'of', 'the', 'household,', 'also', 'prepared', 'to', 'lea', 'ments', 'would', 'take', 'some', 'time;', 'dismantling', 'an', 'size', 'of', 'blois', 'was', 'a', 'difficult', 'assignment.', 'lour', 'would,', 'of', 'course,', 'continue', 'to', 'attend', 'the', 'before.', 'shocked', 'out', 'of', 'his', 'idyll', 'at', 'this', 'impending', 'sc', 'de', 'bragelonne', 'was', 'forced', 'to', 'take', 'action', 'soc', 'expected', 'to.', 'he', 'went', 'to', 'the', 'marquise', 'de', 'sain', 'for', "louise's", 'hand.', 'nonsense,', 'the', 'marquise', 'saic', 'too', 'young', 'to', 'marry,', 'and', 'furthermore', 'had', 'no', 'fo', 'how', 'did', 'he', 'think', 'they', 'would', 'live,', 'since', 'unless', 'louise', 'could', 'manage', 'somehow', 'to', 'get', 'a', 'would', 'probably', 'have', 'to', 'take', 'the', 'veil.'];['( been able to', 'well , but though sent for in haste she had not-', 'The Duchesse was helpless . She had always', 'evasion of duty what time she could spare from', 'contemplation of her interesting digestion . `', 'of widows a forty - day period of seclusion in a ch', 'black , but the prospect was too dreadful to b', 'recalled , with relief , that in order to retain her', "live in the Luxembourg , Gaston's inheritance", 'Marie de Medici , some appearance of residence', 'She would take care of this in person by moving', 'Packing was started therefore without delay , w/', 'body , stripped and forgotten , began stiffening*', 'posture in the cold of his sacked and abandoned', 'The Marquis de Saint - Remi , confirmed in hi', 'Master of the Household , also prepared to lead', 'ments would take some time ; dismantling an `', 'size of Blois was a difficult assignment . Louise', 'before .', 'would , of course , continue to attend the you', 'Shocked out of his idyll at this impending sep', 'de Bragelonme was forced to take action soon', 'expected to . He went to the Marquise de Saint - !', "for Louise's hand . Nonsense , the Marquise said ,", 'too young to marry , and furthermore had no forty', 'How did he think they would live , since he*', 'Unless Louise could manage somehow to get a rich', 'would probably have to take the veil .', 'Holding']
VizWiz_train_000000000508.jpg;What does it say?;[];['75']
VizWiz_train_000000000516.jpg;Which can has the refried beans? The one on the left or the one on the right?;['hanover,', 'be', 'vegetarian', '\\refried', 'beans', 'tare', 'd'];['OLDEL Paso', 'Premium', 'Refried Beans', 'LHLOGIE BEAN', 'SHLAND', '^e Beans in a Sweet and Tangy So^']
VizWiz_train_000000000519.jpg;What flavor is this?;['2', 'orange', '4', 'lemon-lime', 'low', 'calorie', 'cup%'];['2 ORANGE & & LEMON - LIME', 'LOW CALORIE GELATIN CUPS', 'what natural & Artificial ; lovers']
VizWiz_train_000000000521.jpg;Do you know how to take the sim off on this phone? This is Galaxy Nexus.;[];[]
VizWiz_train_000000000522.jpg;What is this?;[];['evey', '`601 98^ ^ ^`', '3601 0 4^']
VizWiz_train_000000000525.jpg;What is all that? ;[];[]
VizWiz_train_000000000527.jpg;How much money is this?;[];['F/0 Bank`` Prolar']
VizWiz_train_000000000528.jpg;Can you tell what size these jeans are? Thank you. ;[];['LEVI STRAUSS & CO.', 'SAN FRANCISCO CAL`', 'QUALITY', 'CLOTHING', '51 7^`', '# } _ 1 32']
VizWiz_train_000000000532.jpg;What is this item?;['i', 'disc', 'repair', 'kit', 'bring', 'your', 'damaged', 'media', 'discs', 'back', 'to', 'ufe', 'disc', 'cleanino', 'solution', 'cleans', 'sunace', 'scratnces', 'on', 'cos', 'ovosf', 'faming', 'discs', 'data', 'discs', '"d', 'aådio', 'discs', 'trom', 'sajd"ng', 'savi', 'vital', 'jata', 'trom', 'damaged', 'diszs', 'hand-powered', 'carouseicleans', 'and', 'ponsnes', 'discs', 'without', 'anv', 'sanenes', 'tical', 'media', 'including', 'cd,', 'dvd.', 'gaming', 'discs,', 'photo/data', 'discs,', 'and', 'more!'];['$ 4. 99', 'Cleans Surface Scractices on CDS. DVDS', 'Gaming Discs . Data Discs and More*', 'Prevents Audio Discs from Skinning*', 'Save Vital Data from Damaged Discs', '\\Hand - Powered Carousel Cleans and', 'Polishes Discs Without Any Batteries']
VizWiz_train_000000000536.jpg;What does my screen say?;['indows', '19852001', 'press', 'ctrl-alt-oelete', 'to', 'beg', 'cornbmation', 'at', 'stutu', 'secue.', 'for', 'roote'];['LUG^ ^ ^jealous', 'Press Ctri-Alt- Delete to begin', 'bring this key combination at startup`', 'muster secure , For more information , chi']
VizWiz_train_000000000541.jpg;What is the title of the book?;['•', "planner':", 'bible', "advisor':", 'advisor', 'jeffrey', 'h.', 'rat', 'tine', 'of', 'getting', 'started', 'as', 'a', 'financial', 'plann'];['FINANCIAL', "PLANNER'S", 'BIBLE', 'The', 'Advisor"', 'Advisor']
VizWiz_train_000000000549.jpg;What's in the can?;[];['MADE WITH', '`onion & sto^']
VizWiz_train_000000000553.jpg;Can you tell me what flavor coffee this is?;[];['6', '`^mm', 'ASTED COFF', 'FEE']
VizWiz_train_000000000557.jpg;What is this?;['old(spicee', '—long', 'lasting', 'stick/bäton', 'longue', 'durée—', 'cane', 'day', 'jour', 'de', 'match', 'highendurance@—', '—deodorant—', 'désodorisant'];['Old Spice.', '- LONG LASTING STICK / BATON LONGUE DUREE-', 'GAME DAY', 'JOUR DE MATCH', 'HIGHENDURANCE.*', '- DEODORANT -', 'DESODORISANT']
